title,intro,prep_time,cook_time,total_time,servings,ingredients,directions,nutrition,recipe_url
Beef Tamales,"These beef tamales are just like the tamales my Abuelita used to make for special occasions. This recipe makes a lot, but if you're going to go through all the trouble of making tamales from scratch, you might as well have a party! You will need butchers' twine and a large pot with a steamer basket to make these.",30 mins,4 hrs 30 mins,5 hrs,36,"['4 pounds boneless chuck roast', '4 cloves garlic', '3 (8 ounce) packages dried corn husks', '4  dried ancho chiles', '2 tablespoons vegetable oil', '2 tablespoons all-purpose flour', '1 cup beef broth', '2 cloves garlic, minced', '2 teaspoons chopped fresh oregano', '1 teaspoon cumin seeds', '1 teaspoon ground cumin', '1 teaspoon red pepper flakes', '1 teaspoon white vinegar', 'salt to taste', '3 cups lard', '1 tablespoon salt', '9 cups masa harina']","['Place beef and garlic in a large pot. Cover with cold water and bring to a boil over high heat; reduce heat, cover, and simmer until beef is tender and shreds easily, about 3 1/2 hours. Remove beef from pot, reserving 5 cups cooking liquid and discarding garlic. Allow meat to cool slightly; shred finely with forks.', 'Meanwhile, place corn husks in a large container and cover with warm water; soak, weighed down with an inverted plate and a heavy can, until soft and pliable, about 3 hours.', 'Toast ancho chiles in a cast iron skillet; cool, then remove stems and seeds. Crumble and grind in a clean coffee grinder or with a mortar and pestle.', 'Heat oil in a large skillet; stir in flour and allow to brown slightly. Pour in 1 cup beef broth and stir until smooth. Mix in ground chiles, garlic, oregano, cumin seeds, ground cumin, red pepper flakes, vinegar, and salt. Stir shredded beef into skillet and cover. Let simmer for 45 minutes.', 'Place lard and salt in a large mixing bowl; beat with an electric mixer on high speed until fluffy. Add masa harina and beat at low speed until well mixed. Pour in reserved cooking liquid, a little at a time, until mixture is the consistency of soft cookie dough.', ""Drain water from corn husks. One at a time, flatten out each husk, with the narrow end facing you, and spread approximately 2 tablespoons masa mixture onto the top 2/3 of the husk. Spread about 1 tablespoon of meat mixture down the middle of the masa. Roll up the corn husk starting at one of the long sides. Fold the narrow end of the husk onto the rolled tamale and tie with a piece of butchers' twine."", 'Place tamales in a steamer basket. Steam over boiling water for approximately one hour, until masa is firm and holds its shape, adding more water if needed so the steamer does not boil dry. Serve immediately, allowing each person to unwrap their own tamales.']","{'Calories': '347', 'Fat': '24g', 'Carbs': '23g', 'Protein': '9g'}",https://www.allrecipes.com/recipe/34759/beef-tamales/
Perogies,"These perogies can be boiled or fried in butter, which makes them tastier. Serve with sour cream or cottage cheese. I grew up on these delicious perogies. I like to triple the recipe and freeze some for later by freezing perogies in a single layer on a tray, then storing them in freezer bags.",45 mins,5 mins,50 mins,16,"['2 cups all-purpose flour', '⅔ cup cold water', '1 large egg, beaten', '1 teaspoon salt', '5 pounds baking potatoes', '1 pound bacon', '1 cup shredded Cheddar cheese', 'salt and pepper to taste', '¼ pound bacon', '1 (32 ounce) jar sauerkraut - drained, rinsed and minced', '3 tablespoons sour cream']","['Make dough: Combine flour, cold water, beaten egg, and salt in a bowl; mix until a smooth dough forms. Cover the bowl and set aside.', 'Make potato filling: Place potatoes in a large pot. Add water to cover, bring to a boil, and cook until tender, 25 to 35 minutes. Drain and mash in the pot until smooth.', 'Place bacon in a large skillet and cook over medium-high heat, turning occasionally, until evenly browned, about 10 minutes. Drain bacon slices on paper towels. Crumble and stir into mashed potatoes. Stir in cheese; season with salt and pepper. Set aside.', 'Make sauerkraut filling: Place bacon in the skillet and cook over medium-high heat, turning occasionally, until evenly browned, about 10 minutes. Drain, crumble, and place in a medium bowl. Stir in sauerkraut, then sour cream. Mix well.', 'Roll dough out on a floured surface to 1/8- to 1/4-inch thickness. Cut out 3-inch circles with a cookie cutter or an upside-down drinking glass. Place a spoonful of potato or sauerkraut filling in the center of each circle and fold over, pinching edges together to seal.', 'Bring a large pot of lightly salted water to a boil; drop perogies in boiling water and cook until they float, 4 to 5 minutes.']","{'Calories': '376', 'Fat': '20g', 'Carbs': '40g', 'Protein': '11g'}",https://www.allrecipes.com/recipe/23058/perogies/
Mom's Hearty Beef Stew with Dumplings,This is my mom's beef stew with dumplings recipe that she's perfected over 25 years. Tender chunks of beef coupled with hearty vegetables in a rich gravy topped with homemade dumplings for a soul-warming savory treat!,30 mins,3 hrs 10 mins,3 hrs 40 mins,8,"['1 tablespoon extra-virgin olive oil', '2 pounds cubed beef stew meat', '1  onion, coarsely chopped', '2 teaspoons steak seasoning, divided', '2 stalks celery, each cut into 4 pieces', '6 cups water, divided, or as needed', '4 (.85 ounce) packages dry brown gravy mix', '4  carrots, peeled and quartered', '1 small turnip, peeled and quartered', '7  potatoes, peeled and quartered', '1 ½ cups all-purpose flour', '2 teaspoons baking powder', '¾ teaspoon salt', '3 tablespoons shortening', '¾ cup milk']","['To prepare beef stew: Heat oil in a large heavy pot or Dutch oven over medium-high heat until oil is shimmering. Add beef and onion. Sprinkle with 1 teaspoon steak seasoning. Stir beef and onions well and sprinkle with remaining 1 teaspoon steak seasoning. Add celery; cook and stir until beef is browned, about 10 minutes.', 'Pour in 2 cups water, or as needed to just cover beef and vegetables. Bring to a boil and stir and scrape browned bits of meat from the bottom of the pan. Cover, reduce heat, and simmer until the beef is very tender, about 2 hours.', 'Remove beef and celery pieces from the pan. Set beef aside and discard celery.', 'Whisk gravy mix with 4 cups water in a bowl. Add gravy mixture to the juices in the pot, bring to a boil, and stir beef back into the gravy mixture.', 'Stir in carrots and turnip, cover, and simmer for 20 minutes. Stir in potatoes, cover, and simmer for an additional 20 minutes.', 'To make the dumplings: Mix flour, baking powder, and salt in a bowl. Cut shortening into flour mixture with a pastry cutter or two knives until the mixture looks crumbly. Pour in milk and lightly stir the mixture just until it combines to form a dough.', 'Remove 2 cups of gravy from the pot and reserve. Drop dumplings by heaping tablespoon onto the beef and vegetables in the pot, cover, and simmer for 20 minutes (do not peek until the time is up).', 'Pour reserved gravy back over the dumplings, stir lightly, and serve.']","{'Calories': '515', 'Fat': '15g', 'Carbs': '65g', 'Protein': '30g'}",https://www.allrecipes.com/recipe/213078/moms-hearty-beef-stew-with-dumplings/
Chicken and Gnocchi Soup,This chicken and gnocchi soup is so comforting and delicious — it will warm you inside and out. It's one of the best soups that I have had in a long time. Enjoy!,20 mins,20 mins,40 mins,6,"['1 tablespoon olive oil', '1 small onion, diced', '3 stalks celery, diced', '3 cloves garlic, minced', '2  carrots, shredded', '1 pound cooked, cubed chicken breast', '4 cups chicken broth', '1 (16 ounce) package mini potato gnocchi', '1 (6 ounce) bag baby spinach leaves', '1 tablespoon cornstarch (Optional)', '2 tablespoons cold water (Optional)', '2 cups half-and-half cream', 'salt and ground black pepper to taste']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Heat oil in a large pot over medium heat. Cook carrots, celery, onion, and garlic in hot oil until onion is translucent, about 5 minutes. Stir in cubed chicken and chicken broth; bring to a simmer.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Stir gnocchi into soup and cook until they begin to float, 3 to 4 minutes. Stir in spinach and cook until wilted, about 3 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Whisk cornstarch into cold water in a measuring cup until smooth. Stir the cornstarch mixture and half-and-half into soup. Cook until soup thickens slightly, about 5 minutes. Season with salt and pepper.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '398', 'Fat': '20g', 'Carbs': '24g', 'Protein': '30g'}",https://www.allrecipes.com/recipe/218794/chicken-and-gnocchi-soup/
Homemade Manti (Traditional Turkish Dumplings),"This manti recipe for dumplings takes time to prepare, but I'm sure you'll agree it is worth it. Manti is a popular meal in my country. Afiyet olsun (bon appétit)!",35 mins,25 mins,1 hr 30 mins,4,"['2 cups all-purpose flour, plus more for dusting', '½ teaspoon salt', '2 large eggs', '½ teaspoon water, or as needed', '2  onions, peeled', '½ pound ground beef', 'salt and pepper to taste', '3 tablespoons vegetable oil', '1 tablespoon red pepper flakes', '1 (8 ounce) container plain yogurt', '1 tablespoon minced garlic']","['Make dough: Combine flour and salt in a large bowl. Add eggs and water, mixing well with your hands. Add more water, if needed, to form a soft dough. Cover and set aside for at least 30 minutes.', 'Make filling: Shred onions and place them in a colander or sieve set over a bowl; drain and discard juice. Combine drained onion, ground beef, salt, and pepper in a medium bowl; mix well with a spoon until mashed. Set filling aside.', 'Lightly flour a work surface and a large plate.', 'Divide dough in half. Working with one piece at a time, roll dough on the floured surface into a rectangle as thin as possible. Cut into 2-inch squares using a knife or pastry wheel.', 'Place about 2 teaspoons filling in the center of each square. Gather the edges of dough and pinch them together at the top to form a bundle. Transfer manti to the prepared plate; sprinkle more flour on top to prevent sticking.', 'Make oil: Heat oil and red pepper flakes in a small skillet over low heat just until pepper flakes begin to color oil. Remove from heat and keep warm.', 'Make sauce: Stir together yogurt and garlic in a small bowl; set aside.', 'Bring a large pot of salted water to a boil over medium-high heat. Cook manti in boiling water until filling is no longer pink and dough is tender, 20 to 25 minutes. Drain well.', 'Divide manti onto 4 plates. Spoon yogurt sauce over manti and drizzle with pepper oil.']","{'Calories': '560', 'Fat': '23g', 'Carbs': '64g', 'Protein': '23g'}",https://www.allrecipes.com/recipe/154920/homemade-manti-traditional-turkish-dumplings/
Gnocchi with Sage-Butter Sauce,A delicious sage-butter sauce with gnocchi pasta and Parmesan cheese makes a delicious side dish or complete meal.,10 mins,10 mins,20 mins,2,"['2 (12 ounce) packages potato gnocchi', '¼ cup butter', '1 clove garlic, minced', '1 teaspoon dried sage', '¼ teaspoon salt', '¼ cup grated Parmesan cheese', '¼ teaspoon ground black pepper', '2 tablespoons grated Parmesan cheese']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bring a large pot of lightly salted water to a boil over high heat. Add gnocchi pasta and cook until they float to the surface, 2 to 3 minutes; drain.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Melt butter in a skillet over medium heat. Stir in garlic and cook until softened and golden brown, about 4 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Stir in sage and salt. Add cooked gnocchi, 1/4 cup Parmesan cheese, and pepper; toss gently to combine.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Sprinkle with 2 tablespoons Parmesan cheese to serve.']","{'Calories': '768', 'Fat': '52g', 'Carbs': '62g', 'Protein': '16g'}",https://www.allrecipes.com/recipe/164888/gnocchi-with-sage-butter-sauce/
Kartoffelklöße (German Potato Dumplings),"These German potato dumplings are the latest import to my potato-side dish collection. They're drizzled in browned butter and topped with crunchy croutons, but they're also good topped with bacon, sautéed onions, and mushroom sauce. If you have time, roast the potatoes (instead of boiling them) so they're nice and dry. I like to serve them with sausage and red cabbage.",20 mins,55 mins,1 hr 25 mins,8,"['1 ½ pounds russet potatoes', '1 stick unsalted butter', '2 cups fresh bread cubes', '1 pinch freshly grated nutmeg, or to taste', '1 pinch cayenne pepper, or to taste', 'salt and freshly ground black pepper to taste', '2 large eggs', '1 cup all-purpose flour', '1 tablespoon snipped fresh chives, or to taste']","['Place potatoes in a large pot and cover with salted water; bring to a boil. Reduce the heat to medium-low and simmer until just tender, 15 to 20 minutes. Drain and let cool until easily handled.', 'While the potatoes are cooling, melt butter in a skillet over medium heat. Add bread cubes; cook and stir until golden brown and crunchy, 4 to 5 minutes. Remove from the heat and use a slotted spoon to transfer croutons to a bowl. Reserve browned butter in the pan.', 'Peel potatoes and place into a large bowl. Mash and season with nutmeg, cayenne, salt, and pepper. Add eggs and mash until combined. Stir in flour just until incorporated; do not overmix.', 'Bring a pot of salted water to a simmer. Dampen your hands with water and scoop a spoonful of dough onto your palm. Shape dough into a circle, make a light indentation in the center, and place 2 or 3 croutons inside. Pull dough around croutons to seal and roll into a smooth ball. Repeat to make seven more dumplings.', 'Use a large spoon to lower dumplings, one at a time, into the simmering water. Cook until they float to the top, 1 to 2 minutes. Cover and simmer over medium-low heat for 10 minutes. Flip dumplings and continue to cook until puffed and cooked through, about 10 minutes more.', 'Transfer dumplings to a serving plate and drizzle with reserved browned butter. Crumble remaining croutons over top and garnish with chives. Let dumplings firm up slightly before serving, about 10 minutes.\n\n \n\n\n\n\n\n \n Chef John']","{'Calories': '272', 'Fat': '13g', 'Carbs': '33g', 'Protein': '6g'}",https://www.allrecipes.com/recipe/272184/german-potato-dumplings-kartoffelkloesse/
Pierogi (Polish Dumplings),"This pierogi recipe for Polish dumplings has been a family favorite from generation to generation. We traditionally make these for Christmas, but they can be made for any special event. There's some work involved, but the outcome is rewarding! The boiled pierogies can be fried in butter and onions or served with sour cream.",25 mins,15 mins,40 mins,12,"['2 tablespoons butter', '⅓ cup chopped onion', '1 ½ cups sauerkraut, drained and minced', 'salt and pepper to taste', '3 tablespoons butter', '½ cup chopped onion', '2 cups cold mashed potatoes', '1 teaspoon salt', '1 teaspoon white pepper', '1 (8 ounce) container sour cream', '3 large eggs', '3 cups all-purpose flour', '1 tablespoon baking powder', '¼ teaspoon salt']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Make sauerkraut filling: Melt butter in a skillet over medium heat. Cook and stir onion in hot butter until translucent, about 5 minutes. Add sauerkraut and cook, stirring occasionally, for 5 more minutes. Season with salt and pepper, then remove to a plate to cool.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Make potato filling: Melt butter in the same skillet over medium heat. Cook and stir onion in hot butter until translucent, about 5 minutes. Stir in mashed potatoes, salt, and white pepper. Remove from heat.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Make dough: Beat together sour cream and eggs in a large bowl until smooth. Sift flour, baking powder, and salt into a separate bowl; stir into sour cream mixture until dough comes together.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Knead dough on a lightly floured surface until firm and smooth.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Divide dough in half, then roll out one half to 1/8-inch thickness. Cut into 3-inch rounds using a biscuit cutter. Place a small spoonful of potato filling into the center of each round.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Moisten edges with water, fold over, and press with a fork to seal. Roll and fill remaining dough half with sauerkraut filling.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bring a large pot of lightly salted water to a boil. Add pierogies in batches to boiling water and cook until they float to the top, 3 to 5 minutes. Remove with a slotted spoon.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Enjoy!\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '253', 'Fat': '11g', 'Carbs': '33g', 'Protein': '6g'}",https://www.allrecipes.com/recipe/109914/pierogi-polish-dumplings/
Käsespätzle,"This käsespätzle, also spelled kaese spaetzle, is a tasty homemade pasta tossed with onion and Emmentaler cheese. It's a German version of macaroni and cheese.",10 mins,20 mins,1 hr,8,"['1 ½ cups all-purpose flour', '¾ teaspoon ground nutmeg', '¾ teaspoon salt', '⅛ teaspoon pepper', '3 large eggs', '⅜ cup 2% milk', '3 tablespoons butter', '1 ½ cups shredded Emmentaler cheese', '1  onion, sliced']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Sift together flour, nutmeg, salt, and pepper. Beat eggs in a medium bowl. Alternately mix in milk and flour mixture until smooth. Let stand for 30 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bring a large pot of lightly salted water to a boil. Press batter through a spaetzle press into the water.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'When spaetzle has floated to the top of the water, remove it to a bowl with a slotted spoon.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Mix in 1 cup of the cheese.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Melt butter in a large skillet over medium-high heat. Add onion and cook until golden. Stir in spaetzle and remaining 1/2 cup cheese until well blended. Remove from heat, and serve immediately.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '245', 'Fat': '13g', 'Carbs': '20g', 'Protein': '12g'}",https://www.allrecipes.com/recipe/55224/kaese-spaetzle/
Chicken Stew with Dumplings,This chicken stew with dumplings is scrumptious. I've wanted to make a chicken and dumpling dish for a while. Could there be a better time than winter for a true comfort dish?,20 mins,45 mins,1 hr 5 mins,8,"['1 (3 pound) rotisserie chicken', '2 tablespoons butter', '1  onion, diced', '2 ribs celery, sliced thin', '2 tablespoons all-purpose flour', '2 (14.5 ounce) cans chicken broth', '¾ pound new potatoes, cut into 1/2-inch dice', '2 cups frozen mixed vegetables', '1 teaspoon salt', '½ teaspoon ground black pepper', '½ teaspoon dried basil', '¼ teaspoon dried thyme', '1 ½ cups all-purpose flour', '2 teaspoons baking powder', '½ teaspoon salt', '3 tablespoons cold butter, cubed', '¾ cup milk, or more as needed', '2 tablespoons dried dill']","['To prepare the stew: Debone rotisserie chicken; cut meat into chunks or shred. Set aside.', 'Melt butter in a large Dutch oven over medium heat; cook and stir onion and celery in hot butter until soft, about 10 minutes. Sprinkle in flour and whisk continuously to make a thick roux, about 2 minutes. Slowly pour in broth, whisking to remove any lumps. Add potatoes, frozen vegetables, salt, black pepper, basil, and thyme. Cover and cook over medium heat until vegetables are tender, 15 to 20 minutes. Stir in chicken meat and continue to simmer.', 'Meanwhile, make the dumplings: Combine flour, baking powder, and salt in a large bowl; cut in butter with 2 knives or a pastry blender until mixture resembles coarse crumbs. Stir in milk and dill until dough comes together.', 'Drop rounded tablespoonfuls of dough into simmering stew. Cook, uncovered, for 10 minutes. Cover and cook until dumplings are tender, 8 to 10 minutes more.']","{'Calories': '464', 'Fat': '21g', 'Carbs': '38g', 'Protein': '30g'}",https://www.allrecipes.com/recipe/228224/chicken-stew-with-dumplings/
Old-Fashioned Chicken and Dumplings,This old-fashioned chicken and dumplings recipe is comfort food that can't be topped!,15 mins,45 mins,1 hr,20,"['7 pounds cut up chicken pieces', '4 cups chicken stock', '2  onions, chopped', '3 stalks celery, chopped', '2 teaspoons salt', '1 large egg', '¼ cup milk', '1 ½ cups all-purpose flour, divided', '1 ½ teaspoons baking powder', '1 teaspoon salt', '2 tablespoons cold unsalted butter', '1 tablespoon chopped fresh parsley', '1 cup water', '½ teaspoon ground black pepper', '1 tablespoon chopped fresh parsley']","['Gather the ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Start the soup: Place chicken pieces in a large pot; add chicken stock, onions, celery, and salt. Bring to a boil over medium-low heat, then simmer, partially covered, until chicken is tender, about 15 to 20 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Meanwhile, make the dumplings: Beat egg and milk together in a large mixing bowl. Mix in 1 cup flour, baking powder, and salt.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Grate cold butter into the wet flour mixture; stir in parsley.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Dollop 6 large spoonfuls of dumpling mixture onto the top of the simmering chicken. Cover the pot and steam dumplings until fluffy, 10 minutes more.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Remove dumplings and chicken pieces to a large dish; shred chicken and discard bones. Cover and set aside, keeping warm.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'For the gravy: Strain stock left in the pot, pressing the vegetables to release more flavor; return stock to the pot.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Whisk water with remaining 1/2 cup flour until smooth; stir into the strained stock. Season with pepper and bring to a boil, stirring constantly, to thicken.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Stir in chicken and top with dumplings.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Serve with parsley and enjoy!\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '400', 'Fat': '26g', 'Carbs': '9g', 'Protein': '31g'}",https://www.allrecipes.com/recipe/15338/old-fashioned-chicken-and-dumplings/
Russian Pelmeni,Pelmeni are Russian meat-filled dumplings. Making them is a favorite family pastime during the long winter months. These dumplings are a common convenience food. Large batches can be frozen and quickly boiled or fried on demand. We usually double this recipe in our house and fold about 200 pieces. Pelmeni are usually served with sour cream or vinegar.,1 hr,20 mins,2 hrs 20 mins,12,"['1 large egg', '1 teaspoon vegetable oil', '1 teaspoon salt', '¾ cup warm water, or more as needed', '3 cups all-purpose flour', '1 tablespoon all-purpose flour for dusting', '18 ounces ground beef', '1 small onion, chopped', '1 ½ tablespoons ice-cold water', '1 tablespoon coarse salt', 'freshly ground pepper to taste']","['Make dough: Combine egg, oil, and salt in a liquid measuring cup; add enough warm water to fill to 1 cup. Pour into a large bowl and knead in 3 cups flour until smooth and elastic. Cover with a dish towel and let dough rest for 30 minutes.', 'Meanwhile, make filling: Combine ground beef, onion, water, salt, and pepper in a medium bowl; mix thoroughly by hand or using a fork. Set aside.', 'Dust a baking sheet lightly with 1 tablespoon flour; set aside.', 'Roll out a portion of dough very thinly on a lightly floured surface; keep remaining dough covered with a dish towel to avoid drying out. Cut out 2 1/2-inch rounds with a cookie cutter. Place about 1 teaspoon filling on one side of each dough circle. Fold dough over and seal the edges using your fingers, forming a crescent. Join the ends and pinch them together. Place on the prepared baking sheet. Repeat with remaining dough and filling. Freeze pelmeni for 30 minutes to prevent them from sticking together.', 'Bring a large pot of lightly salted water to a simmer. Working in batches, cook frozen pelmeni in simmering water until meat is cooked through and pelmeni float to the top, about 5 minutes. Continue cooking for 5 more minutes. Transfer to serving plates using a slotted spoon.']","{'Calories': '212', 'Fat': '7g', 'Carbs': '25g', 'Protein': '11g'}",https://www.allrecipes.com/recipe/259977/russian-pelmeni/
Rolled Dumplings,These rolled dumplings are a great addition to chicken or vegetable soup.,20 mins,15 mins,35 mins,8,"['2 cups all-purpose flour', '2 teaspoons baking powder', '1 teaspoon salt', '⅓ cup shortening', '½ cup milk', '2 (14.5 ounce) cans chicken broth']","['Whisk flour, baking powder, and salt together in a bowl. Cut in shortening with a pastry blender until mixture resembles coarse crumbs. Stir in milk until a stiff dough forms.', 'Roll dough on a lightly floured surface to a thickness of about 1/8 inch. Cut into 1-inch squares, diamonds, or strips.', 'Bring chicken broth to a boil in a saucepan. Carefully add dumplings and reduce the heat to a simmer. Cover tightly and cook until tender, 8 to 10 minutes.\n\n From the Editor\nNutrition data for this recipe includes the full amount of broth. The actual amount consumed will vary.']","{'Calories': '204', 'Fat': '9g', 'Carbs': '25g', 'Protein': '4g'}",https://www.allrecipes.com/recipe/13239/rolled-dumplings/
Ricotta Gnocchi,"This ricotta gnocchi recipe was passed down to me by my great-aunt. It is easy, traditional, and delicious!",45 mins,15 mins,1 hr,5,"['1 (8 ounce) container ricotta cheese', '2 large eggs', '½ cup freshly grated Parmesan cheese', '1 teaspoon salt', '1 teaspoon pepper', '1 teaspoon garlic powder', '1 cup all-purpose flour, or as needed', '3 tablespoons olive oil', '1 tablespoon minced garlic', '1 (15.5 ounce) can diced tomatoes', '1 dash crushed red pepper flakes (Optional)', '6  basil leaves, finely shredded', 'Salt and pepper to taste', '8 ounces fresh mozzarella cheese, cut into small chunks']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Prepare the gnocchi: Stir together ricotta, eggs, Parmesan, salt, pepper, and garlic powder in a large bowl until evenly combined. Mix in 1 cup flour. Add additional flour if needed to form a soft dough.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Divide dough into 3 or 4 pieces and roll into 1/2-inch thick ropes on a floured surface. Cut each rope into 1-inch pieces and place on a lightly floured baking sheet. Place in the refrigerator until ready to use.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Make the sauce: Heat olive oil in a saucepan over medium heat. Stir in garlic and cook until softened and fragrant, about 1 minute. Pour in diced tomatoes and red pepper flakes; bring to a simmer over medium-high heat and cook for 10 minutes. Stir in shredded basil and season to taste with salt and pepper.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'While sauce is simmering, bring a large pot of lightly salted water to a boil over high heat. Boil the gnocchi until they float to the surface, 1 to 2 minutes, then drain.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'To assemble the dish: Stir cubed mozzarella into the sauce and allow the heat of the sauce to soften but not melt the cheese.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Place gnocchi into a serving bowl and spoon sauce overtop. Enjoy!\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '442', 'Fat': '26g', 'Carbs': '27g', 'Protein': '22g'}",https://www.allrecipes.com/recipe/126942/ricotta-gnocchi/
Chicken and Biscuit Casserole,This chicken and biscuit casserole is a marriage between a chicken pot pie and chicken and dumplings. My family begs me to make this!,30 mins,1 hr,1 hr 30 mins,6,"['¼ cup butter', '½ cup chopped onion', '½ cup chopped celery', '½ cup chopped baby carrots', '2 cloves garlic, minced', '½ cup all-purpose flour', '2 teaspoons white sugar', '1 teaspoon salt', '1 teaspoon dried basil', '½ teaspoon ground black pepper', '4 cups chicken broth', '1 (10 ounce) can peas, drained', '4 cups diced, cooked chicken meat', '2 cups buttermilk baking mix', '2 teaspoons dried basil', '⅔ cup milk']","['Preheat the oven to 350 degrees F (175 degrees C). Lightly grease a 9x13-inch baking dish.', 'Melt butter in a large skillet over medium-high heat. Cook and stir onion, celery, carrots, and garlic in hot butter until tender. Mix in flour, sugar, salt, basil, and pepper. Stir in broth; bring to a boil. Boil and stir for 1 minute, then reduce heat and stir in peas. Simmer for 5 minutes, then mix in cooked chicken until combined. Transfer to the prepared baking dish.', 'Make biscuits: Combine baking mix and basil in a large bowl. Stir in milk to form a dough. Divide dough into 6 to 8 balls. Use the palm of your hand to flatten each dough ball on floured wax paper into a circular shape; place on top of chicken mixture.', 'Bake in the preheated oven for 30 minutes. Cover with foil and continue baking for 10 more minutes. Spoon chicken mixture over biscuits to serve.']","{'Calories': '451', 'Fat': '13g', 'Carbs': '48g', 'Protein': '34g'}",https://www.allrecipes.com/recipe/8700/chicken-and-biscuit-casserole/
